"link_name","data_as_of","status","speed","travel_time"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:59:03.000","0","50.95","303"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:59:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:59:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:59:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:54:03.000","0","9.32","979"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:54:03.000","0","39.14","184"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:54:03.000","0","52.19","293"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:54:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:54:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:54:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:49:03.000","0","32.31","298"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:49:03.000","0","36.66","197"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:49:03.000","0","52.19","294"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:49:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:49:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:49:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:44:04.000","0","31.06","307"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:44:04.000","0","27.96","256"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:44:04.000","0","51.57","299"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:44:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:44:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:44:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:39:04.000","-101","25.47","375"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:39:04.000","0","21.12","336"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:39:04.000","0","46.60","327"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:39:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:39:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:39:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:34:03.000","-101","24.23","392"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:34:03.000","0","27.34","261"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:34:03.000","0","52.19","294"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:34:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:34:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:34:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:29:03.000","0","26.71","361"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:29:03.000","0","32.31","221"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:29:03.000","0","52.81","292"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:29:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:29:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:29:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:24:04.000","0","27.96","340"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:24:04.000","0","39.14","184"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:24:04.000","0","45.98","333"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:24:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:24:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:24:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:19:04.000","0","31.68","303"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:19:04.000","0","41.63","173"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:19:04.000","0","43.49","351"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:19:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:19:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:19:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:14:03.000","0","25.47","380"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:14:03.000","0","42.25","170"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:14:03.000","0","41.63","368"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:14:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:14:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:14:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:09:03.000","0","37.28","256"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:09:03.000","0","44.11","162"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:09:03.000","0","47.84","322"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:09:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:09:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:09:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T04:04:04.000","0","37.90","254"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T04:04:04.000","0","44.11","162"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T04:04:04.000","0","46.60","330"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T04:04:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T04:04:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T04:04:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:59:04.000","0","35.41","270"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:59:04.000","0","44.73","161"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:59:04.000","0","47.84","320"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:59:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:59:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:59:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:54:04.000","0","13.04","718"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:54:04.000","0","44.11","162"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:54:04.000","0","50.95","301"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:54:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:54:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:54:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:49:03.000","-101","9.32","1005"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:49:03.000","0","43.49","166"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:49:03.000","0","46.60","328"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:49:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:49:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:49:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:44:03.000","-101","35.41","272"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:44:03.000","0","43.49","164"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:44:03.000","0","43.49","355"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:44:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:44:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:44:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:39:04.000","0","15.53","611"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:39:04.000","0","42.87","168"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:39:04.000","0","41.63","370"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:39:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:39:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:39:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:34:04.000","-101","13.67","694"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:34:04.000","0","40.38","177"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:34:04.000","0","46.60","328"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:34:04.000","-101","3.10","4223"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:34:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:34:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:29:04.000","0","11.18","824"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:29:04.000","0","43.49","164"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:29:04.000","0","43.49","355"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:29:04.000","-101","3.10","4223"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:29:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:29:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:24:04.000","0","11.80","813"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:24:04.000","0","44.11","162"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:24:04.000","0","41.01","374"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:24:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:24:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:24:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:19:04.000","0","17.39","550"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:19:04.000","0","44.11","162"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:19:04.000","0","32.93","469"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:19:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:19:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:19:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:14:04.000","0","15.53","613"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:14:04.000","0","43.49","164"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:14:04.000","0","34.17","452"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:14:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:14:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:14:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:09:03.000","-101","11.80","781"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:09:03.000","0","42.87","166"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:09:03.000","0","42.87","360"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:09:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:09:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:09:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T03:04:04.000","-101","13.04","721"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T03:04:04.000","0","42.87","167"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T03:04:04.000","0","37.90","404"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T03:04:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T03:04:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T03:04:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:59:03.000","0","34.17","280"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:59:03.000","0","41.63","171"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:59:03.000","0","37.90","408"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:59:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:59:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:59:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:54:03.000","0","18.64","505"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:54:03.000","0","41.63","172"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:54:03.000","0","37.28","408"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:54:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:54:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:54:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:49:03.000","-101","6.21","1481"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:49:03.000","0","43.49","165"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:49:03.000","0","31.06","488"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:49:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:49:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:49:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:44:04.000","-101","6.83","1302"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:44:04.000","0","26.71","266"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:44:04.000","0","27.96","547"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:44:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:44:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:44:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:39:03.000","-101","33.55","284"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:39:03.000","0","34.79","206"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:39:03.000","0","31.06","493"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:39:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:39:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:39:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:34:04.000","-101","39.76","242"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:34:04.000","0","42.87","167"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:34:04.000","0","33.55","459"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:34:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:34:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:34:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:29:04.000","-101","39.76","241"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:29:04.000","0","41.01","174"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:29:04.000","0","34.79","437"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:29:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:29:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:29:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:24:04.000","0","22.99","412"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:24:04.000","0","39.76","181"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:24:04.000","0","34.17","452"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:24:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:24:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:24:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:19:03.000","0","24.23","393"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:19:03.000","0","41.01","175"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:19:03.000","0","28.58","537"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:19:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:19:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:19:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:14:04.000","0","37.28","257"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:14:04.000","0","41.01","175"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:14:04.000","0","26.71","571"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:14:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:14:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:14:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:09:04.000","-101","31.68","300"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:09:04.000","0","40.38","179"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:09:04.000","0","27.96","553"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:09:04.000","-101","4.97","2901"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:09:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:09:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T02:04:04.000","-101","41.01","233"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T02:04:04.000","0","41.63","172"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T02:04:04.000","0","27.96","542"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T02:04:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T02:04:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T02:04:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:59:04.000","0","16.77","577"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:59:04.000","0","39.14","184"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:59:04.000","0","26.71","570"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:59:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T01:59:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T01:59:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:54:03.000","0","7.45","1205"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:54:03.000","0","38.52","185"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:54:03.000","0","28.58","537"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:54:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T01:54:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T01:54:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:49:04.000","0","9.32","1015"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:49:04.000","0","36.66","196"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:49:04.000","0","30.44","507"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:49:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T01:49:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T01:49:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:44:04.000","0","31.68","301"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:44:04.000","0","35.41","204"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:44:04.000","0","32.31","473"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:44:04.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T01:44:04.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T01:44:04.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:39:03.000","-101","24.23","393"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:39:03.000","0","37.90","188"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:39:03.000","0","34.79","444"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:39:03.000","-101","0.00","0"
"BQE S - GOW S ALTANTIC AVENUE - 9TH STREET","2022-05-20T01:39:03.000","-101","0.00","0"
"GOW N 9TH STREET - ATLANTIC AVENUE","2022-05-20T01:39:03.000","-101","0.00","0"
"BQE N Atlantic Ave - MAN Bridge Manhattan Side","2022-05-20T01:34:04.000","0","31.06","307"
"BQE N Atlantic Ave - BKN Bridge Manhattan Side","2022-05-20T01:34:04.000","0","39.14","182"
"BQE S LEONARD STREET - ATLANTIC AVENUE","2022-05-20T01:34:04.000","0","35.41","435"
"BQE N ATLANTIC AVENUE - LEONARD STREET","2022-05-20T01:34:04.000","-101","0.00","0"
